cid,smiles
143799900,CC[C@H](C1=CCNC=C1)N
143800431,CC(=C)/C=C\C(=C)C1CC1
143800953,C/C=C\C(=C(\C)/CN=C)\C
143801490,CC(C/C(=C/C=C)/C=C)O
143801888,CCC1C=C(C=CN1)OC
143803274,CC(=O)CC(=C)CCN=C
143803383,CCC/C(=C/C)/CNC=C
143803406,C1C2=CC=CC=C1N=CN2
143803438,CC(=C)CCCOCC=C
143803947,C=C/C(=C\N)/C=C/C(=O)O
143804057,CC/C(=C(\C)/C#N)/CNC
143804687,CC/C=C(/C(C)C)\N=CC
143805764,CC(=CNC(=O)C1CC1)C
143806590,CCC1CC=CN=C(C1)N
143806852,CC(=C)/C=C\1/C=CNC1=C
143807004,C/C=C/C1(CCCC1)CO
143807113,C/C=C/CCC1(CCC1)O
143807686,C/C=C\C=C(/C=C)\S(=O)C
143807705,CC=N/C(=C(\C)/C(=O)O)/C
143807927,CC/C=C\C(=C/C=C\C)\N
143809200,CC1=NSC(=C1C=C)C=C
143809204,CN1C(=C(C=N1)N=C)C=C
143809224,CC1=NOC(=C1NC)C=C
143809389,C/C=C\N1C(=CN=C1C)C
143809664,CCN=C(C)/C=C(/C)\N=C
143809997,C=C1CC[C@H](C[C@H]1CO)O
143810984,CC1=C(N(C(N1)(C)C)C)C
143811674,CC/C=C(\C)/C(=O)CC=O
143812592,C/C/1=C\C=C/C=C/OCC1
143812662,CC(=C)SC(C)(C)C(=O)O
143812738,C/C=C\C(=C\CC(C)O)\C
143814019,C/C/1=C\CC/C=C/C(=C1)/C
143814415,C1NC=CN1OC(=O)C=S
143814946,CCCC1CC(=CO1)CC
143815001,CCCCOC(=C)[C@H](C)N
143815316,CC1=NC(=C)C(=C)NN1C
143815368,CC(=S)NC(=NC)SC=C
143815407,C=C(CSC1=CC=CS1)N
143815540,CCC(=O)C(=C)OC(=C)C
143816603,C[C@@H]1C[C@H]1/C(=C/C=C)/C=C
143816820,CC1=CCN(CC1)C(=O)S
143817032,CC1CN(C(=O)C=C1C)C
143817160,CC/C=C\C(=NCC)C=O
143817238,C/C=C(\C(=C/C)\OC)/NC
143817246,CC1CC=C2CNOC2=C1
143817262,C/C=C/1\C(=C/C=C)\NCO1
143818346,CCC(=O)/C(=C/CNC)/O
143818356,CC(/C=C(/C(=O)C)\O)NC
143818418,CC(=O)C1=CC(NO1)(C)C
143818475,C/C=C\C(C)C/C=C/C#N
143818521,CC=C/C(=C\C=C)/C(C)C
143818728,C1=CC=C2C(C=C1)C=CS2
143818731,C/C=C\C=C\1/C(C=CS1)C
143819262,C=CC1=NC(=NN1C=C)N
143819562,CC/C(=C(/C=C)\C#N)/C=C
143819632,C/C=C\C(=C(C)C)C#CC
143821587,C=CC1[C@H]([C@@H](C=CO1)O)O
143821589,C=CC1[C@H](C(C=CO1)O)O
143821913,CSCC(=O)N1CCC=C1
143822079,C1C=CC2=COC=C2C=C1
143822392,C/C=C\C(=C/C=C/C#N)\N
143822406,C1C=CC(=CC=C1N)C#N
143824442,C/C=C\CCC/C=C\NC
143824522,CC(=O)/C(=C/C=C)/C(=C)N
143824538,CC(=O)/C(=C/C=C)/C(=C)O
143824550,C/C=C\C(=C/C=C)\C(=N)C
143826250,CCCN1C(C(=C)C1O)C
143826463,C=CC(=O)NCC(C=O)N
143826803,C=CC1CC1C(=C)C2CC2
143828381,CCN(CC)C(=C)CC#N
143828555,COC1C2CCC(C2)C1=C
143829285,CC1=NC(=C)CCCN1C
143829321,CC1=CN=C(CN1)CCN
143829347,CC(C/C(=C/NC)/N=C)N
143830040,C/C(=C\SC)/C=C\C=NC
143830129,C1CC2=C(C=C1)OCOC2
143830198,C/C=C\C(=C\N)\C(=C)C=C
143830203,CCN(C)C(C)(C)/C=C\C
143830210,C/C=C\C(C/C=C/N)C#N
143830232,CCC1CC(=CC1CC)C
143831446,COC(=C)/C(=C\C=C)/CO
143831995,CCC(C)N(C)C=NC=C
143832694,CC(=C)/C(=C(/N)\N=C)/C#N
143833244,C/C(=C/C=C)/C(=NC=C)C
143833829,C1C/C(=N/O)/C(C=C1S)N
143834146,CN=CC1=C(CNC1)C=C
143834148,C/C=C\C1CCNCC1=C
143834398,CC(=C/C=C(\C)/SOC)C
143834497,C=C/C=C/1\C(=C)CCCN1
143834499,C1C=CC=C2C1=CC=N[CH]2
143834911,C=C(N)NC1=CCCC=C1
143834982,C1CC=C(C=C1)NC(=S)N
143834984,C/C=N\C(=C/C=C)\N(C)C
143835059,CC1=CCC2=CNC=C2S1
143835642,C/C=C(/CON)\C=C/C=C
143835647,C=CC1=C(CCN1)/C=C/N
143835651,C1C=CC(=CC1C(N)O)N
143836697,C1COC2=C1C(CC=C2)N
143836869,C/C=C\C(=C(/C=C)\S)\C=O
143837085,C/1CC(/C=C\C/C=C1)CN
143837171,C/C=C\C(=C)C(C)(C)C#N
143837260,CCCC/C(=C\C)/C#CC
143837360,C/C=C\C(C)(C(=C)NC)N
143837392,CN1CCCCC(C1=C)N
143837542,CNC(=C)N(C)OCC=C
143837564,CC1CCC(C(=C)N1)(C)N
143837567,C/C=C\C=C/C=C(\C)/SC
143837650,CC1(C(=C)N(CCO1)C)N
143838126,C=CC1=C(SC(=O)O1)C=C
143838535,C/C=C\C(C)N/C=C/C#N
143838550,CC1=NC=C(CC=C1)C#N
143838582,C/C=C\C(C(C)C=C)OC
143838832,CC(O)OC1CCCC=C1
143838970,CO/C(=C(\CO)/C=C)/C=C
143839313,C/C=C(/[N+](=O)[O-])\OC(=C)C
143840326,CC/C=C\C(=C)C/C=C\C
143840878,CCSC/C(=C(\C)/C=C)/C
143841321,CC1/C(=C\C(=C)C)/C=NN1
143841599,CNC(=C)CCNCCN
143841987,C/C=C/C1CCC(O1)OC
143843282,CC(=C)/C(=C/C=C(\C)/N)/C
143843572,CC1=C(N=C(S1)C)C(=C)C
143844474,CCC1=CCC(C=C1)C=C
143844494,CCC/C(=C(/C)\O)/SC=C
143844715,CC(C)/C(=C/N(C)N=C)/C
143845436,C/C=C\C=C\1/C(=C)C=CS1
143846992,CC(=C)/C=C(/C=N)\C(=C)C
143846998,CC(=C)/C=C(\C=C)/C(=N)C
143849687,CC=C=CC1CCCC1=C
143849747,C/C=C(/C=N)\C(=C/C=C)\N
143850296,C/C=C/C1=CC(=O)C(C1)O
143850310,CC(=C)/C=C\C(=C)N=C=O
143850703,CC(C)/C(=C/C=C/C#N)/C
143851361,C/C=C(\C(=C/C=C)\SN)/N
143851731,CC/C=C/C(=C/C)/OCC
143852072,CCN(/C=C/C)C(=O)OC
143852354,COC(=C(C=C)C=C)C=C
143855105,C1CNCC1N2C=CNN2
143856048,CC/C=C\C(=C(C)C)OC
143857189,CC1CC=C2C=CCC2=C1
143857289,C1C(N=C2N1C=CC=C2)S
143857324,CC1=C(C=CC=N1)/C=C\N
143858464,CCC(=O)OSSCC=C
143858650,C/C=C\C=C(/C)\CCC#C
143858676,CC=N/C=C(\C=C)/NC=O
143858966,C/C=C\C(C)NCC(=O)O
143859759,CC1=NC=C(C=C1)C=C=C
143859995,CCCCC(C)/C=C/NC
143862639,C[C@H](CC(C)C)CC(=C)N
143862870,C/C=C\C(=C/C)\S(=C)(=O)C
143863439,CCCOCN/C=C\CC
143863669,CCC/C(=C/N=C(C)N)/C
143863806,CC(=O)CN1CCSC1=C
143863837,C=CCC1=NC=CCCC1
143865385,CC/C=C(/C(C)(C)C)\OC
143867173,C=CC1=C(NC(=O)C1)C=C
143867196,C1CC=CN(NC1)C(=O)N
143868281,C/C=C\1/CCNC/C1=C/C
143869333,CC(C)/C(=C/CCC=C)/C
143869743,C1=CNC(=O)C=C1/C=C/O
143869971,CC/C=C\C(=C/C=C)\NN
143870113,COC(=C)C=C(C=C)C=C
143870145,C/C=C(/C)\C=C(C=C)C=C
143870215,C1CC2=C(C(=C1)O)SCN2
143870462,CC1=C=C=C2C(=C1)N=CS2
143871672,CCCCC(C=C)C1CC1
143871681,CC/C(=C\C=C/CNC)/C
143872369,CC/C=C\C(=C/C#CC)\C
143872550,CC1(C=CCCC1(C)O)C
143872731,CC(CCCCN=N)C=C
143872752,C1C=CC=C2C=NNC2=C1
143873077,C=C(N)OC1CCNCC1
143873105,CN1CCC[C@@H](C1)C(=C)O
143873122,C=C(CC1CCNCC1)N
143873159,C1CC(=CC=C1)OCCN
143873196,C=C(N)NC1CCNCC1
143873344,C(/C=C\C=N)NCC(=O)O
143873370,CS(=O)C/C(=C/N=C)/C=C
143873394,C/C=C\N=C1CCCN1C
143873445,CCC[C@H]1C[C@H](CC=C1)C
143873463,CCC[C@H]1CCC(=C)CO1
143874512,C/C=C\C=N/C=C/C(C)C
143875586,C=C[C@@H]1CCCCC1CN
143876404,CC(=C)/C=C(/C1CC1)\N=C
143876512,CC(=C)/C=C(\C=C)/C1CC1
143876694,CC(=N/C=C\C=C)C(=O)O
143879677,CN1C=CC(=NCC1=O)N
143881761,C1=CC=C(C=C1)O/C=C/N
143881961,C/C=C/CC(=C)SC(=C)C
143882495,CC1C(=C(CO1)C=C)C=C
143882566,CN=CC1=CCCCC=C1
143882844,C=N/C(=C\NCN)/CC#C
143882909,C=C/C=C(\C=C)/SCC=O
143882971,C#CCCCN(/C=C\N)N
143883120,CC1=CC(=C(CC1)C=C)N
143883188,CCCCC=CCOC=O
143883225,CC(C)(C1=CC=CCN1)N
143883302,CC(=C)N=C(C)C(=C)C#N
143883668,CC1=CC2CNCCN2C1
143883671,CC1=C[C@H]2CNCCN2C1
143884137,CCC#CC1=CC=C=CS1
143884333,CCC/C=C/C1NC=CO1
143884335,CC/C=C\C(=NC=C)OC
143885032,C/C=C\C(=C)C1=CN=CN1
143885336,C=CCCN1CC(C1)C=C
143886024,CC1NC=C(S1)SCCN
143886038,CC1NC(=CS1)C(CO)O
143886801,CC1CC2CC(C(=C1)C2)C
143886983,C/C(=C/N(C)C)/N=CC=O
143887351,CC(=C(C1=CC=CN1)O)C
143887748,C/C=C(/C)\C=C\1/CNC=C1
143887792,CC(CC(C)(C)N)C(=C)C
143890086,C/C=C\1/CNCCC1=NC
143890394,C=CN1C=CN=C1CCS
143890505,CC1=CC2=C(CC1)N=CS2
143890601,CC1=CCCC2=C1OCO2
143890690,C/C=C\C1=C(ON=C1)C#C
143890948,CC[C@@]1(CCCO1)C(=C)C
143891664,CCC#CC(=NC=C)SC
143891784,CC/C=C\C(=C\C)\OC=C
143892381,CCC/C=C/C1=NCCS1
143892906,CC(=C)OC1CCNCC1
143893343,CCCC1C(C1CC=C)C
143893374,CC1C(C1CC=C)CCN
143895054,CCN=C/C(=C\C=C\C)/O
143895685,C=C(/C=C\C(=C)NN)C#N
143896507,C/C=C\CC(C)C(C)(C)O
143896536,CC1=CCCCC(=C1)C#N
143896537,CCC=CCC(C(=O)O)S
143896554,CNC(=O)/C(=C/C=C)/N=C
143897507,C=CC(=C)C1=CSC(=O)N1
143897699,C/C=C\C1=C(NC(=O)S1)C
143897785,CCOC(=O)[C@H]1CC1C=C
143897984,C/C=C\C1=C(SC(=O)N1)C
143898220,COC/C(=C/C=C)/SC=C
143898415,CC1=CN=CC=C(C1)CN
143898524,C/C=C\C1=CN=CN=C1N
143899005,C=C/C=C\C(=C)C(CO)N
143899605,CCN=C(/C=C\C)NC=O
143899645,CC(=NC=O)/C=C\N(C)C
143899739,C1CC=C(C=C1)SCCN
143899783,CN1C(C=CC1CO)CO
143900102,C/C=C\1/CN(CCC1=C)C
143900356,CCOCC(=C)/C=C\C=C
143900420,CC=NC1=C(NC=C1)C=C
143900749,CC(=C)/C=C\C(=C)/C=C\N
143900753,CN\1C=CC(=C)/C1=C\C=C
143900793,C1C=C[C@H](O1)C(CNS)O
143900904,C=C1C=C(C=CC1=N)C=O
143901449,CC/C(=C\C=C(/C)\S)/OC
143901670,C=C(C=O)SC(=C)C(=O)O
143901924,C=N/C=C\1/CCCCCN1
143902043,C/C=C\C1=C(ON=C1)C=C
143902050,CCCC1=C(C=CN1)C=C
143902062,CC1=CC2=C(CC1)NC=N2
143902073,CC/C=C(\C(=C/C)\NO)/N
143902112,C1C2C1C3=C(C=C2)N=CN3
143902113,CC1=CC2=C(CC1)CNN2
143902127,C1C2C1C3=NN=NC3C=C2
143902281,C=C/C=C\C=C\1/CC=NN1
143902816,C/C=C(\C=C/COC)/C#N
143903913,CC1=CC(=CC=NC1)CO
143903969,CC1=C(N=CO1)/C=C\C=C
143903990,CN1C=CN=C1/N=C\C=C
143904257,CNCC/C=C/C=C\C=N
143904277,CN/C=C\C1=NC=NC=C1
143904689,CC/C=C\C/C(=C\NC)/C
143906113,C/C=C\C(=C/C=C)\N=CC
143906655,CC(C)(/C=C/C=C\C=C)O
143907058,COC1CC=CC(=C1)C=O
143907568,CC(C)C(C)C1C=CCO1
143908339,C/C(=C(\N)/N=C)/C(=C)OC
143909660,CC/C=C(/C)\C(=C/C=C)\N
143910245,CC1=C(CCC1)/C(=C\N)/C
143910764,CC/C=C\C=C/C(=C)CN
143912054,CCCC1CCC=CC=C1
143912700,CC/C(=C\C=C\C)/C=C/C
143912727,CC1=C/C(=C/C=C)/CCC1
143912753,CC(=C)/C=C\1/CCNC1=C
143913751,CCCCC(=NC=C)C=C
143914342,CC(C)CNC(=O)C(=C)N
143914740,C=C[C@@H]1[C@H](C[C@H](CO1)O)O
143914768,C1CC(=COC1)C=C2CO2
143914932,C1O/C=C/C=C\C=C\OC1
143914994,CC(=C)C1C=CC1C(=O)C
143915056,CN/C=C\C1=CN=CC=C1
143915239,CCC1CC2(C1=C2)C(C)C
143915451,C=NO/N=C/1\CC=CC=N1
143915569,C/C=C\C=C/C(=C)/C=C/N
143915606,CC=C(/C=C\C(=C)C)NC
143915705,CN/C(=C\N)/CC(=O)OC
143915756,CCOC(=O)/C(=C/N)/NC
143916704,CC/C=C/C(C)(CC)CC
143917779,CC1=NC=CC2N1N=NC2
143917782,C1C=NN2C1C(=NC=C2)N
143917792,CC(=C)C1CN=NN1C=C
143917835,CC(=C)N1CC=NC1C=C
143917846,CC(=C)N1C(=CC=N1)C=C
143917871,CC1=NC=CN2C1CN=N2
143917875,CC1=NC=CC2N1CN=N2
143917909,CC1=CC=NN2C1N=CC2
143917915,CC1=CC=CN2C1CC=N2
143918639,C[C@H]1[C@H](OC(CC1=C)C)C
143918838,CC(C=C)C1=NC=NC=C1
143919502,C/C=C\1/C=NN/C1=C/C=C
143920611,C=C(/C=C\C(=C)O)/C=N/N
143920654,CC/C=C\C(=C/C)\CC=C
143920832,CC(=C(C=C)C(=C)C=C)C
143921248,CC(C(C)NC=C)C(C)S
143921592,CCNC1(CCC1)C(=C)O
143923266,CN(CC=C)S(N)(O)OC
143923324,CNCCCC(=C)SC=C
143923343,COC(=C)/C=C(/CN)\C=C
143925051,CC1C[C@H](C(=C)[C@@H](C1)O)O
143925982,CC(C)[C@H](C(=C)N)N(C)C
143926253,CC/C(=C(/C(C)C)\NC)/C
143926329,CCC1CC=CC1C(C)C
143926348,CCC(=N/C(=C\C)/C)N=C
143926809,CC(=C(C#N)C(=N)OC)C
143927118,C1CC2=C(C=C1)C(=O)CO2
143927595,CC/C=C\1/C(SC(=N1)C)C
143928002,CC(C)C(=C)C(=NC)OC
143928248,C=C(C=N)C1CCNCC1
143928639,CC/C(=C/C=C)/CC=CC
143930000,CCC(C#C)C(=C)/C=C\C
143930376,CCN(C(C)C#N)C(=C)C
143930520,CC\1/C=C\C(/C=C\C=C1)C
143930835,CC/C(=C/C=C)/C=C(\C)/N
143930897,C/C=C/C(C)CC(=NC)C
143931605,CCNC1=CCCC=C1N
143931936,CNC(=O)/C=C(/CN=C)\O
143932059,CC1=CN(C(=C)C1)C(=O)C
143933268,COC(=C)/C=C\C(=C)C=N
143933287,C/C(=C\C=C(\CN)/C=C)/O
143934528,CC1CC=C(N=C1OC)C
143934826,C=C1/C=C\C=C/COC=N1
143935003,C=C/C=C/1\C(=C)OCCO1
143935126,C=C(/C=C\C(=C)OC=O)N
143935662,CS/C(=C\C=C)/C(=O)N=O
143935734,CC(=C)N1C=CN=C1N=C
143935792,CC(=C)N1C(=NC=N1)N=C
143935810,CC(=C)N1C(=CC=N1)N=C
143935859,CC(=C)/C=C(\N=C)/[N+](=O)[O-]
143935923,CCN1CCC(=C(C1)C)C
143936000,C/C=C(\C=C)/NC(=O)NC
143936053,CC/C=C(\C=C)/NC(=O)C
143936068,CCCC=NC(=C)CC=C
143937872,C=CCNC(=O)OCC=O
143937916,C/C=C(\C)/N[C@@H]1CCNC1
143938052,CCC/C=C\C(=C\C)\CC
143938094,CCC(=C)C(=C=C=C)CC
143938998,CC/C(=C/C=C/SC)/N=N
143939010,CC(=C)/C=C\C(=NC)OC
143939698,C=C1C=C(NCCO1)C=O
143939898,CC(=C)/C=C\C(=C)SC#N
143940174,C/C=C(\C=C)/N(C)C(=O)C
143940430,CNCC1=CC=NC=CC1
143940433,C/C=N\C(=C/C(=C)C)\NC
143940435,C1CC=C(C=C1)CSC=S
143941016,CC1CC=CC(=C1)CCN
143941266,C/C(=N\NC(=C)N)/C1CC1
143941455,CC/C(=C(\N)/NN=NC)/C
143941503,CC(=O)NC(=C)NN=NC
143941868,CN/C=C\C1=CC=CC=N1
143942001,C/C=C\1/CN(CCN1C)C
143942682,C/C(=C/C(=C)SC#N)/C=C
143943976,CCCCN(/C=C\NC)N
143944627,CCC(CCOC)C=C=C
143944966,C/C=C\N1CNCCC1=N
143945023,CN\1CCNC/C1=C/C=C
143945028,C/C=C/1\C(=C/C)\SCCN1
143946935,C=C1C[C@@H]([C@H]([C@H]1O)O)CO
143948387,CCCCC/C(=C/C)/NC
143948405,C/C=C\NCOCCC#C
143948408,CCCCCC1=CNNN1
143948847,CCC(C)/C=C(\C)/C(=C)O
143948918,CC1=CC=C(S1)C(=C)SC
143949871,C1CCC(=C(C1)NCN)S
143950123,CC1=CCC=C(CC1)OC
143950344,CC1(CC=CN(C=C1)C)C
143951037,CCC/C=C\C(=C/CN)\C
143952680,C/C=C\CCC/C=C\C=C
143954356,CCNC/C(=C(\C)/C=C)/C
143954540,CCOCC(N(C)C=C)O
143954561,CN1CNCC/C=C\C1O
143954580,CN(C=C)C(/C=C\O)OC
143955632,CC1CCC(CN1)C(=C)C
143956275,CCC=C/C(=C\C=C\C)/C
143956320,C/C=C\C(=C(/C=C)\C=N)\C
143956732,C/C=C(\C)/C(C)(C)NC=O
143958095,CNC/C(=C(\N)/N=C)/C=C
143958198,CNC/C(=C(/N=C)\O)/C=C
143958674,C(CN(/C=C\N)N)NC=O
143958701,CC(C)C[C@H](CO)NC=C
143959899,C/C=C\C=C(/C=C\C=O)\N
143960324,C/C=C(/C)\C=C(/C(=C)C)\S
143961286,CCC1C=CC(N1)C(C)C
143961659,CCCC/C(=C/C)/NNC
143961670,CCCCC/C(=C/C)/N=C
143961681,C/C=C(/CC(C)C)\NNC
143962365,CC1=CC=C(CC=C1)CN
143962841,C/C(=C(\C(=C)C(=O)C)/N)/O
143962854,CCOC(=C)/C(=C(\C)/O)/N
143962868,CC(C)C(=C)/C(=C(\C)/O)/N
143963280,CCCC1CC(C(=C)C1)C
143963787,CCN(CC)C(=C)NC=S
143964462,COC(/C=C/C=C\C=C)O
143965709,CC(=C)C(=C)C=NC(=C)C
143965821,C/C(=C(/C=C)\C(=O)N)/C=C
143965862,COC(=C)/C=C\C=C\C=C
143965879,C=CN=C(CC(=O)N)N=C
143966326,CC1=CN2CCC=CC2=N1
143967165,CNC(=C)NC(=NC)N=C
143967938,C1C=CC(=CC1CCN)O
143968523,C=C/C=C(\C=C)/C(C=C)N
143968596,C=C/C=C\1/CC(=O)CC1=C
143968749,C=C/C=C\1/CC(CC1=C)O
143968782,CCC1=CC=C(CC=C1)S
143970798,CC/C(=C\CS(=O)(=O)C)/C
143971221,CC(=C)CC(=C)/C=C\C=N
143971474,C1C(=CC=CN1O)C(=N)N
143971829,CC1(CCSSC1)C(=C)O
143971840,COC(=O)N1NCC=CN1
143971934,C/C=C/C=C\1/C=CC(=O)S1
143972040,CC/C=C\C(=C)C(C)(C)C
143972907,C/C=C(/CC=C)\C=C/C=C
143973065,CC/C(=C\C=C(/C)\C=O)/C
143973120,C1CC=C(C=C1)N=C(N)N
143973683,CC1C=C(C=C2N1NN2)C
143973905,CC/C=C(/C(=O)C)\N(C)C
143974729,CCNC/C(=C(\C)/O)/CN
143976214,CC1=CCC(CC1=C)(C)C
143976542,CC(=C)C1=C(N=CS1)N=C
143976547,CC(=C)C1=C(C=NO1)N=C
143976558,CC(=C)C1=C(C=NS1)N=C
143976577,CC(=C)C1=C(N=CO1)N=C
143977897,CCC1CC1C(=C)C2CC2
143978216,C/C=C\C(=N/C=C/CN)C
143978248,CCCN(CC)C=CCC
143978320,CCC1=CC(=CC[C@H]1C)C
143978387,C/C=C/C(C)C(C)/C=C\C
143978433,C/C=C/CC(=C)C(C)C=C
143978495,C/C=C(/CCC=C)\C(=C)C
143978606,C=C/C(=C(/C(=O)O)\N=C)/N
143978854,CCCN(CC=C)CC=O
143978895,C/C=C(/CC=O)\NCC#C
143978930,C/C(=C\C(=NC)C)/CC=O
143979741,CC1=CC(=C(N=N1)C=C)N
143980073,CNC/C(=C\N)/CCC=C
143980439,C/C=C\C1=C(N=CN1C)C
143980575,CC1C=C2C=CC=CN2N1
143980725,CC1=CCC=CC(=C1O)C
143981090,CC/1C/C=C/N/C=C\C=C1
143982879,C=CN=C1CCCNC1=C
143983006,C/C(=C\C=C(/C=C)\N)/CN
143983798,C1C=CC=CC2=C1SC=N2
143984354,C1C[C@H]2C=CC=C[C@H]2NC1
143984751,C#CC1=CC=C(CC1)CO
143984845,CC1=NC(=NO1)[C@H](C)C=C
143985071,CS(=O)(=O)/C(=C/N=C)/N=C
143985168,CS(=O)(=O)/C(=C/N=C)/C=C
143985215,C=C/C=C(\C=C)/S(=O)(=O)N
143985283,CC(=O)O/C(=C/N=C)/N=C
143985396,C=C/C(=C\N=C)/S(=O)(=O)N
143985398,CCC(=O)/C(=C/N=C)/C=C
143985706,CCC1=NNC(C=C1)(C)C
143985719,CC1=CC=CC(N=N1)(C)C
143986507,CC(C1=CCCC=C1)SC
143986675,C/C=C(\C)/C[C@@H](C(C)O)N
143986902,CCCCC[C@H](C)C(=C)C
143987479,CCC1=C(SC=N1)C(=C)C
143987842,CC(=N)/C=C(\C(=N)C)/OC
143987859,CC/C(=C/C(=N)C)/C(=N)C
143990265,CCC=N/C=C(/C)\COC
143991770,CCN(/C=C\C)C(C)(C)C
143993398,CN/C(=C\C=C)/C(=O)OC
143993647,CC(C)/C=C\C=CCC=C
143994592,C/C(=C\1/C(=C)OCO1)/C=C
143995396,C/C/1=C/CC=C/C=C(\C1)/O
143996172,CC(=C/C(=C\N=C)/C=O)C
143996186,CC(=O)/C=C/C=C\N=NC
143996188,CC(=O)C/C=C(/C)\C=NC
143996202,CC(=C)C=N/C=C/C(=O)C
143996241,C/C=C/C(=C\C=C)/NC=O
143996249,CC(C)(C=NCCC=C)O
143996321,CC1C(=CC(=NN1)C)OC
143996382,CC/C(=C/C(=C)C)/C(=N)C
143996692,CCCC1=CCC=C(O1)C
143996949,C/C=C/C=C\C(=C(C)C)C
143997161,C1CC2=CC(=CN2C=C1)N
143997253,CCCCCN(CC)C=C
143997583,CC(C)C1C=CC(C=C1)O
143997756,CC1=CC(CC=C1N)OC
143997989,CC(=O)NCC/C=C\C=C
143998137,CC(=O)O/C=C/1\CCCO1
143998307,CC(=C)C1CC(=O)N(C1)C
143999070,CC/C=C\1/C(=O)NC(=O)S1
143999963,CC/C(=C\C=C/N=C)/CN
144000171,C/C=C\C=C/C=C/CNC
144000435,C/C=C(/C)\NC(=O)NC=O
144001265,CC(C/C=C/C=O)C=NC
144001285,CCCCC(C=C)C(=C)C
144001796,CC1=CNCC=C1SC=C
144002009,C/C=C\C1=C(NC(=C1)C)C
144002409,CN1CC(=C)N(C(=O)C1)C
144002683,CC1CC([C](C=C1C)C)C
144003006,CC[C@@]12C(C1C=C)CCN2
144003641,CC\1C=CC=C/C1=C/C=C
144004079,CCC1=CN(C(=N1)C)C=C
144004917,C=CC1=NC(=CC(=O)N1)O
144005877,C/C(=C(/C(=O)N)\N=C)/NC
144006346,C/C/1=C/CC=C=C/C(=C1)/C
144007411,C(CS/C=C/CNC=O)N
144007414,C=CCCC(=C)C(CO)N
144007454,C/1CN=CC=N/C=C\C=C1
144007455,CC12N=CC=CN1NC=N2
144007523,CC(C)(C)C=CCCC#N
144008063,COC1=CC=C(CC1)C#C
144009148,CO[C@H]1CCC[C@@H](O1)C=C
144010246,CC1=C(CCCC1)C=NC
144010255,CC/C(=C(\CC)/C=NC)/C
144010301,CC/C(=C/C=C\CC#C)/C
144011364,C=CC(=C)/C=C\C(=C)CO
144011586,C/C(=C(/C(=O)C=C)\O)/OC
144011664,C/C=C\C1=C(C=CN1N)C
144012830,CC1=CN2C=CCCC2=C1
144013801,CCC(=C)/C=C(\C)/C(=O)C
144015177,CC/C(=C(/C=C)\C=C/C)/C
144016144,C/C(=C/C=C)/C(=NC)OC
144016208,CC/C(=C\C)/C=C\C(=O)C
144016294,C/C=C\1/C=CC(=O)CC1=C
144016379,CC/C(=C\C)/C=C\C(=C)C
144017454,CC[C@H]1CC(=C)COC1=O
144019007,CN/C=C/C=C\C=C/C=C
144019227,CC(=C)/C=C\C(=C)C=C=C
144019912,CC1=CCCN=C1N(C)C
144020373,C1CC2C(C=C1)OCCO2
144020667,CC1CC(=C)/C=C\C=C/N1
144020833,CCC(=C)CCN(C)CC
144020898,CC1=CCCC(=C1)CCN
144021278,CC(=O)C1=C(CSC1)NC
144021632,C=CCCC1=CC=CNC1
144022237,C/C=C/CC=C(C)N=CC
144022666,C/C=C(\C=C(C)C)/C(C)C
144022876,CC/C=C\C=C(/N)\NC=O
144023150,CC(C)(C)C1=CC(=NC)N1
144023328,COCC/C(=C/C(=N)N)/O
144023693,CC1=NOC(=C1)/C=C/C=C
144023712,CC/C=C/C1=CC(=NO1)C
144024400,CC/C=C(\C=NC)/C(=O)O
144024462,C/C(=C/N=C)/C(=N\CN)/C
144024697,CC1=C2NCC=CN2N=C1
144025089,CCC(=C)/C(=C(/C)\C=C)/C
144026199,C1CC(NC1)C2NC=CN2
144026870,CCC(=CNC(C)C)CC
144027683,CS/C(=N/C(=C(N)N)N)/N
144027833,CN(C)C1CCCC1=C=[CH]
144027987,CC(C)C(/C=C/C(=O)N)N
144028587,C/C=C(/C)\C(=C(/C=C)\N)\C
144028702,C1NC2C(C=CC=C2S1)O
144028781,CC1=CN=C(N1N=C)C=C
144028917,C/C(=C(/N)\N=C/N=C)/C=C
144029560,CC1=NC=NN1/C=C\C=C
144029883,C1C(CN1)/C(=C/C=C\N)/N
144029950,CC1=C(NC#C1)/C=C\C=C
144031338,C=C1CC=CN2C1=NC=C2
144031984,C/C=C(/NC(=O)C)\N=C/C
144032719,C/C=C(\C)/C1=NOC(=O)N1
144033149,CCC(=O)/C=C(/C)\NCC
144033187,C/C=C\C=C(/C(=C/O)/N)\N
144033245,CN=C/C=C(/CCO)\C=C
144035048,CC(=C)/C=C\C(=C)CC#N
144035245,CCC1C=CC=C(N1)CS
144035828,CC(=C1N(C=CS1)NC)C
144035909,CC(=C1N=CC=CN1N)C
144035986,CC(=C)C1=C(NC=C1)N=C
144036043,CC(=C1N(C=CS1)N=C)C
144036059,CC(=C)N1C=CSC1=NC
144036231,C1C=CNN=C1C(=O)NN
144037678,CC(C)C(=C)N=CC(=C)C
144037951,CCN(C(=O)C)NCC=C
144039941,CC1CCC=CC=C1C=O
144040017,CC(C)C(CN)/C=C\C=C
144040074,CC/C(=C/C(=C)C(C)O)/C
144040334,C/C=C(\C)/C=C(\N=C)/OC
